MATCH (a:crop_alias {name: 'bai dao dou'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'muswinga-phala'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mukumba'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'motsokophala'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mogohlo'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'wistaria tree'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'nsukungaphala'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mogapa'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'African blackwood'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Senegal ebony'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'pau-preto de Africa'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Cape ash'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'dog plum'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'essenhout'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'umgwenyezinja'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'umgwenya-wezinja'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'umnyamathi'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'uvungu'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'usimanaye'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'umanaye'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'inyamathi'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mmidibidi'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mudouma'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mutovuma'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'musoso'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'muxoxo'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'sapato do diabo'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'velvet bushwillow'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'velvet-leaved combretum'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'fluweelboswilg'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'basterrooibos'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'inKukutwane'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'imMbondvo'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'molatswe'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'xikhukhutsane'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'modubatshipi'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'moduba'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'umBondwe'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'umBondwe-omhlope'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mokgwethe'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mugwiti'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'grindelia'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'edelweiss'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'stella alpina'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'flower of Salzburg and Tyrol'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Austrian flower'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'globeflower'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'engblomme'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'alpine snowbell'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'cobweb houseleek'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'spiderweb leek'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'cottony houseleek'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'hart's tongue'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'dwarf elder'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'danewort'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'elderwort'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'sabugueirinho'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'engos'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'ebulo'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'erva de S. Cristovao'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'alpenrose'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Rostblättrige Alpenrose'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'kidneywort'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'navleurt'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'common spleenwort'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mjältbräken'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'kattgullbräken'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'miltbregne'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'rustyback'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'schriftfarn'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'black cohosh'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'common dogwood'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'dogwood'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'bloodtwig dogwood'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'swamp dogwood'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'pegwood'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'sanguinho-legitimo'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'skogskornell'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'benved'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'hårdved'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'vildkornell'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'villkornell'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'rød kornel'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mustamarjakanukka'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'roter hartriegel'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Scottish laburnum'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'laburnum'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Alpgullregn'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Alpegullregn'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Alpe-guldregn'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'kaljukultasade'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'kultasade'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'hepatica'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'cat's foot'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'mountain everlasting'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'asarabacca'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'hasselurt'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'europeisk hasselört'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'taponlehti'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Haselwurz'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'Asari herba cum radix'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'wall rue'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'melancholy gentleman'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'astrantia'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'globe daisy'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'globularia'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'bergskrabba'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'kuleblom'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
MATCH (a:crop_alias {name: 'kugleblomst'})-[:is_alias_of]->(c:crop) MATCH (c)-[:has]->(description:description) RETURN  a.name, c.name, description.life_form;
